text,label
Puro pendejo cumple años en julio.,0
"—Hola, me da un cerveza, por favor. 
—¿Modelo?
—No, Administrador de Empresas pero gracias por el cumplido, mi cerveza por favor.",1
Estaba viendo TOY STORY y me llegó un mensaje de vos.,0
"-Hijo mío, me están saliendo muy caros tus estudios -¡Y eso que ni estudio!",1
adonde es la tapineadera hoy? guau,0
"Tan rico q es el broccoli,y la lechuga,y las espinacas.PQ me mira y gruñe? Si na mas no puede comer 3 cosas:Sal,grasa y azucar.(Osea casi na",0
"—Amor, ven a verme.
—No puedo hoy es Wrestlemania 32.
—Tengo casa sola.
—Uy, pues ten cuidado, no se te vaya a aparecer el Undertaker.",1
"Las personas que tienen sexo a diario están más sanas, felices y creativas. Los demás estamos aquí.",1
Buenos días ! Lindo día para APORTAR!! Con $50 se ganan saludo del participante que quieran !! ❤️,0
"Se abre el telón, aparecen tres mujeres, y tres hombres en la cama  se cierra el telón¿Que hora es?
Las tres clavadas  #chistes #humor",1
"—¿Me extrañas?
—Mira, lo importante es que hoy es viernes.
—Pero hoy no es viernes.
—.....
—.....
—¿En que íbamos?",1
"Es feo cuando una persona te habla antes de irse de vacaciones o algún lado por mucho tiempo , porque te deja con unas ganas de verl@",0
Ofendido con cada persona en la tierra🎤,0
@ElTwistter realiza otra vez el directo que se paro,0
Limpiar tu cuarto: 1% limpieza. 30% quejarse. 69% jugar con lo que vas encontrando.,1
Like y te la dedico.,0
"—Dime con quién andas y te diré quién eres. 
—Ando con Mariela.
—Ah, ¿qué pasó, Rubén?",1
Edesur ponete un parripollo,0
Me estoy riendo JAJAJAJA es tonta,0
"!!! DISPONEMOS DE TODO PARA =PODOLOGIA!
* ADEMAS: HOJAS BISTURI... ALICATES...
* LENTES PROTECTORES ...GUANTES..!!!",0
"—Disculpe señora, ¿Usted es Clara?
—Claro.
—Perdone, señor.",1
Hoy me hago la foto de orla y no hay corrector suficiente para las ojeras quee tengo.,0
"Al final de todo, se viajaaaaaaaa!!!!?",0
A mi me dices eres mi sol y de una te llega el invierno. Para siempre.,0
"— Hola ¿Cómo te llamas?
— Vanessah, con ""v"" y ""h""
— ¿Con VIH? ¡Aléjate de mí,puta sidosa!!!",1
“Es feo pero dibuja bien..”,0
En serio cumplo años la semana que viene? 🤦🏽‍♀️,0
"Lola, martu y yo tenemos el mismo pijama. Solo espero no perderlo cuando estemos en la misma habitación y volver con el mío",0
Urgentenecesitotécnicoespecialistaenhardwareparaarreglarbarraespaciadora! #fb,1
"—Menores de 8 no pagan —Sí, él tiene 6 —¡Mamá! ¡Tengo 10! —¡Cállate pendejo, tienes 6!",1
Soy mal escritor. Pero yo decido a quién escribirle.,0
Hoy me voy a comer mi elote con chilito del que pica porque ahora sí traigo pal chesco. A veces la vida te permite darte ciertos lujos.,0
"No puedo vivir sin ti.
me muero por sentirte toda la noche..
gotas de sudor corren por mi cuerp..
te deseo..MALDITO VENTILADOR FUNCIONA",1
Hacer planes con mi mama es lo mejor del mundo ♥️,0
"Después de muchas idas y vueltas, compré un GPS.
#chistes",1
"—Eres como un imán. 
—¿Por qué te atraigo? 
—No, porque estás siempre pegada al refrigerador, gorda. 
—Pero... 
—¡GORDA, DIJE!",1
No entiendo como puede ser que esté de moda escribir mal. Aunque nos sirve para identificar pelotudos.,0
Iba a comprar la entrada de Demi pero la santander no tiene más cupo ESA SUERTEEEEE ya fue compraré en la venta general,0
¿Por qué les gusta tanto mezclar oraciones en inglés y castellano? No entiendo esa necesidad de verse pendejo en dos lenguas.,0
"Ya le quité el emoji de corazón a tu contacto, y en su lugar puse tu apellido.

Ya valiste verga.",0
Creo que me queme la garganta ahre,0
Mucho amor por acá.,0
"Según Animal Planet, el oso más grande del mundo es jugar contra Perú y que te meta 4 goles. EN CASA.",1
"""Propongo que compremos 20 cajas registradoras, pero solo abramos 4"".

—Todos los supermercados.",1
Diosito mandales plata a los que me deben a ver si me pagan #XD,1
"Un viejito a Jaimito: -Oye niño, ¿cuántos años crees que tengo? -Disculpe señor, sólo sé contar hasta cien...",1
"-Ha visto a Thor.-

Chst, chst, tu, el dios del Trueno.",1
Le tiene que decir que no! #HeDicho ☝,0
"""Tu me insultas, yo te humillo""",0
Tu vieja en tanga.,0
"-¿Te enojaste? -Siento una voz, no sé de quién es.",1
"A mi tambien me dijieron "" te debo el regalo"" y todavia lo estoy esperando",0
diablo que papelon mas cb,0
"Muy neta que cuando tod@s nos unimos para hacer TT o algo con referencia a Mario somos el fandom más chingón, le damos con todo💗🌪",0
Mañana es el cumpleaños de mi amor 😍❤️,0
"Me dijo sos la mejor y tenia 20 gatas ,pero te fortalece lo que no te mata",0
"#EnTwitterTenemos expertos en:

-Religión
-Cine
-Política
-Relaciones Amorosas.
-Moda
-Ortografía

Y todo lo que no aplican en su vida.",1
El apoyo estos dias y estos meses va a ser cruciaaaaal y necesario,0
"— soñé contigo.
— ¡Wow! ¿En serio? cómo fue.
— No recuerdo.
— Entonces, ¿cómo sabes que soñabas conmigo?
— Me desperté feliz.",0
"“Chingue su madre, gástatelo; total, el dinero va y viene.”

— Yo manejando mis finanzas.",1
"Te quiero pero como amigos - ¿Como que comes amigos? -No, yo me refer... -Los amigos no se comen -Pero... -Chau caníbal",1
me dice que pare,0
"—Eres como mi droga
—¿En verdad? *-* ¡Que lindo eres mi amor!
—Si, porque me cuestas mucho dinero y estas arruinando mi vida.",1
Que broncaaa locoo,0
#AEROMÉXICOTIENEPÉSIMOSERVICIO sean responsables,0
"—Deja de pegarle a su hija con el cinturón.

—Se cree una Kardashian en las redes sociales.

—Tome el mío, tiene la hebilla más grande.",1
"“PUTA MADRE LA CARTULINA”

—Un narco preocupado porque mañana tiene que dejar un mensaje en un cuerpo.",1
"Recién leí que fumar marihuana te afecta a la memoria. Ojalá no sea así, porque recién leí que fumar marihuana te afecta a la memoria.",1
"Mi amor ¡estoy embarazada, ¿te gustaría que fuera niño o niña? - Me gustaría que fuera MENTIRA #chiste via @jhoa_arcila",1
"Dormir con este calor, como misión imposible.",0
Si me conecto al wi-fi de la Iglesia ¿estoy recibiendo la señal de Dios ?,1
Me quedé con todas las putas ganas de verte,0
"La deista....

#EstudiandoParaHistoriaSinLibro",0
A veces es mejor darle la razón a ciertas personas para que se callen.,0
¿Estoy mal si me da miedo dormirme? :(,0
"""El problema no es perdonar, es volver a confiar.""",0
"TIPICO: Levantarse las 12, y tener el descaro de dormir la siesta",1
"yo no juzgo a nadie a como lo hace el chapulin colorada, a mi siganme los buenos y los malos tambien guau",1
"–Soy bidente.
—¿Puedes ver el futuro?
—No, sólo tengo dos dientes JAJAJAJAJÁ
—¿Eres idiota?
—No, soy un conejo JAJAJAJAJAJÁ. :B",1
Jaimito iba de viaje: -¿Nombre? -Jaimito Perez -¿Edad? -Cinco años -¿Sexo? -Todavía no... #fb,1
Odio cuando estoy enojado con alguien y ese alguien me hace reír.,0
mama mama en la escuela me dicen ricardo fort!! qienes? cuantos? one two three foour!! uno dos tres cuatroo #chistes #humor,1
"@- pow Rhacquel muda de sala, estou com saudades.",0
Hoy leí el capítulo 161 unas 4 veces en tres idiomas distintos de los cuales uno no entendía nada. Que masoquista que soy (?,0
"Si se me escapa un like stalkeando lo dejo y doy otros 10 likes más, porque si voy a perder la dignidad la pierdo a lo grande.",1
En las familias nunca falta ese qe el día de reyes se come 5 pedazos de rosca le salen 3 muñecos y nunca pone los tamales #DíaDeLaCandelaria,0
gente me socorre,0
Hasta las bolas como super chino en Santa Fe,1
@HayesGrier TE AMOOO !❤❤,0
#Combate Esa fue mala suerte por no reenviar las cadenas E-mails.,0
"Vivimos en un mundo en dónde nos escondemos para hacer el amor, pero la violencia se practica a la luz del día. John Lennon.",0
Típico: Repetir la canción entera cuando te pierdes tu parte favorita.,0
T amo No te enojes @ShoelinFtJuli No seria Capaz de Serte Infiel Bebe,0
Hoy estuve al borde de la muerte 2 veces pero bueno vamos a salir a ver q pasa jaja,0
13 llamadas perdidas de julian BHVFDSNDSFJ,0
"Un buen amigo es aquel que llora tu muerte, pero un mejor amigo ese es el que busca las esferas del dragón para revivirte.",0
Qué raro no lo echó al arquero porque tocó con la mano.,0
"Y yo que pensé que después del secundario iba a extrañar cagarme de risa con Naza todas las mañanas, ahora la tengo todo el día al lado así😂",0
"#Chiste Mamá, mamá... en la escuela dicen que soy travesti. 
No les hagas caso, hijito.
Bueno, abróchame el brasier y vámonos #chistes RT",1
"Me estresa que este pibe se me haga el lindo cuando lo estoy ignorando,Que no vez que no quiero hablar? 🙄",0
Ya por fin encontraron a  #LaPascualita ???!!,0
"En la libreria..
-hola, tiene libros de contabilidad?
- Debe Haber, debe haber..",1
Sigo buscando la sombra en el desierto.,0
"Te amo @daniellemx_  soy tu fan, gran trabajo",0
Este #FinDeSemana he vuelto hacer guardia con los compañeros de @protecvillalba,0
Te aseguro que nadie te va querer como yo,0
Mis ganas de estar a tu lado como mis lonjas...se me notan.,0
Extrañaba el follow paja.,0
Niñitaas de 9 años que publican: “Me cuesta olvidarte” ¿Qué les pasó? ¿Se les murió su tamagochi?,1
"La Juve va a perder porque tiene al 'Pipita', ese pendejo no sirve para jugar finales, falla todas.",0
Con el me siento cómoda,0
Deja de ahogarte por personas que ni siquiera entran al agua por ti.,0
Nuestra relación con Dios es más importante que cualquier relación amorosa.,0
"Antes cuando no servías para nada, te ibas al ejército, ahora te haces DJ o fotógrafo.",0
"#TeDasCuentaQueTegustaCuando niegas que te gusta y cuando tus amigos te dicen ""mira, ahí viene"", rápidamente decís ""DÓNDEEEEEEE"".",0
"A pesar de que las operaciones en positivo(5) son menores que las negativas(8) el balance semanal es positivo.📉📈
#trading #Forex #emprender",0
Teléfono inteligente = batería estúpida.,1
Copiar la conversacion y pasarselo a tu amigo para ver que opina al respecto.,0
Puta que es feo San Antonio,0
"¿Cómo pasarías por una cueva llena de leones muertos de hambre? Pues por encima, porque están muertos!",1
Aunque @diasextoreturns también ayuda a animarse.,0
"—Hola, me llamo Oportunidad.
—¿Cómo?
—Lo siento, las oportunidades sólo se presentan una vez.",1
Niños de 11 años sufriendo por amor y yo feliz porque sale Monsters Inc 2 y la Era de Hielo 4.,0
El netflix ese a que hora lo dan,1
"¿Cómo vuelves loca a una mujer? Regálale vestido, joyas y cosméticos finos y enciérrala en una habitación sin espejo",0
"Al mal tiempo, buenas películas.",0
Estaban dos marranitos... Y en esas entra un man con un cuchillo. Y dice un marranito: ¡Ayyyy nos van a afeitar! by @kennytogomez,1
"—Cruzaría el cielo, mar y tierra, pasaría descalzo entre espinas solo por verte.
—Aww qué lindo, ven a verme.
—No, porque esta lloviendo.",1
Mi cuerpo está tan cansado que me dormiría dos semanas seguidas ! 😪,0
El 99.9% de mis calcetines tampoco tienen pareja y no andan ahí llorando.,1
"Olvidé mis lentes y no hay nada peor que eso, REAL, no veo nada y me duelen los ojitos sin ellos :(. Aiuraaaa.",0
Me vuelves a decir Mujeriego y me cojo a todas tus amigas. Otra vez.,1
"-Me cae mal - ¿Lo conoces? -No, pero me cae mal…",1
"En tu abrazo no hay dolor, complementas mi existir",0
Recordaremos el 9/11 y ahora también el 11/9 como los dos días más trágicos de USA en lo que va del Siglo XXI. #ElectionDay #Trump,0
"Soy responsable de lo que hago, no de lo que dicen que hago.",0
Tremendo golazooo de Rayaditas!!!,0
"—Vida, ¿me veo gorda con este vestido? —¿Cómo crees?, te ves muy bolita, digo, bodoque, no no, Botija, que diga, botana, digo, bonita, eso.",1
RT si en tu casa hay una bolsa llena de más bolsas.,0
"-Alumno, ¿Por qué llega tarde a clase? -¡Antes agradezca que vine!",1
tu vida es mas enredad que las luces del arbolito de navidad del año pasado guau,0
"Consíganse una mujer como Honorina, porque webonas, mantenidas hay un chingo. #MasterChefMx",0
"—Hola muñeca.

—Hola tobillo.",1
"¿Que hacía una ratita en una banca? 

ESPERANDO UN RATITO",1
"Se necesitan años para construir tu reputación, pero sólo unos minutos para arruinarla.",0
"La que llega 4 minutos tarde por estar viendo vídeos de la divaza :v

LUNES DE RISAS JUNTO A TRINI",0
A los viejos hay que matarlos de chiquitos..,1
Tengo más ganas de morirme que de abrir los ojos.,0
La gente se enojara si la puteo sin conocerla? Jajajajja,0
Holaa @radioenter !! Dejamos votos para #ComoYoTeQuiero de @MaiteOficial con @alexisyfido para el #RankingEnter . Gracias!!☺,0
Por favor que no pare masssss💧⚡,0
Esta cruda no se me quita ni con un cachetadón de Eduardo Yáñez.,0
"¿En qué se parece un hombre a un caracol?
En que son babosos, se arrastran por el suelo, y se creen que la casa e...",1
"-Está tu hermana? Soy Pepe, su novio -No, está en la cama -¿En brazos de Morfeo? -Bueno, el nombre del tío no lo sé! #fb",1
"-Te voy a robar el corazon. -Ay que tierno. -Es enserio, soy traficante de organos. #xD",1
"El hermano vegetariano de bruce lee se llama  broco lee 
#chistes #frases",1
Estaba fumando mientras cantaba y cuando me di cuenta había un pibe mirándome jajj lo siento era altotema,0
"#AbortoLegalYa Aborto legal, seguro y gratuito para no morir!",0
Una sonrisa más y no respondo.,0
"Qué momento tan triste cuando uno se llena y todavía queda comida, porque el cuerpo sabe que debe parar, pero el alma se niega a perder. 😔",1
@iklan1sulawesi Chino 110 K DC|ZARA|DICKIES &gt;PIN:2AB7961A | HP:081222548052&lt; #Iklan #Promo,0
"-¿Qué queremos?
-¡Aprender a hablar ingles!
-¿Y cuándo la queremos? -¡RAIT NAU!.",1
"Se les acabó su gordita, pinches culeros!! ✊🏽😎✌🏽☝🏽",0
"Nacimos para ser felices, no para estar a dieta!",1
"Me caga, me da un tremendo asco las personas que cuando comen hacen sonido.",0
Yo infantil?? TE VAS de mi casita del árbol...TE VAS! #XD #RT,1
"Mamá, en el colegio me llaman ingenua. No hija, lo que pasa es que tienes la cabeza llena de pajaritos. Ay,¡Quítamelos, quítamelos #CHISTES",1
"Las mejores cosas tardan en llegar 

—Yo llegando tarde a todos lados.",1
"""es que vos no tenes una idea lo horrible y difícil que es separarse de la persona que amas""
Te juro que si se...",0
como extrañaba el frio,0
Me gustan las drogas,0
"La comida del domingo es desayuno, almuerzo cena y a las seis dela tarde, se sabe.",0
"—¿Qué tengo, doctor?
—Me temo decirle que tiene una enfermedad venérea.
—¿Sífilis?
—Nófolos, ¡jajaja!
—¡JAJAJA!
—En fin... tiene SIDA.",1
"—¿Y tu novia? 
—Se está arreglando. 
—¿En miércoles? 
—Sí, es que vamos a salir este fin de semana.",1
#DRegaloQuiero  que no exista la cruda.,0
"Típico :
–¿Mamá? 
–¿Qué? 
–Te amo 
–¡YA TE DIJE QUE NO VAS A SALIR!",1
"""Ya güey, vamos, más vale pedir perdón que pedir permiso"".

-Satanás vestido de uno de tus amigos...",1
Edesur la puta que te parió,0
"De los millones de espermatozoides solo uno llego...ese eres TU! Eres unico y especial,no dejes q nada ni nadie t haga sentir mal! VOY A TI!",0
"@MarkTacher  Ay esa Dulce hable y hable de Kika, como si ella no tiene una larga cola que le pisen. #PapáATM @papaATMof",0
"—Mamá, te juro que no vuelvo a tomar.

—¿Y si tomas qué te hago? 

—Unos chilaquiles bien picosos para la cruda, por fa.",1
"Por tu propio bien, y tu propia salud😹nunca lo escribas...🙄",0
No quiero que mas nadie me hable de amor,0
Me siento estafada por la lluvia o vivo en la única manzana de todo capital federal que no llovió ni una gota.,0
Y después como mosquita muerta que no hace nada,0
Ellos siempre llevarán la delantera PRI aventaja 2018,0
A veces escribo “indirectas” que no van dirigidas a nadie porque es divertido ver como van rebotando de pendejo en pendejo.,0
De quien es esa boquita? de quien son esos ojitos? de quien es ese dedito?...No jodaaa! Esta morgue si es un desastre!,1
Voy a estudiar chino y después añado unas cuantas frases para ligar al thread.,0
